Customer_ID,Age,Gender,Income,Customer_Segment,Product_Category,Product_Brand,Product_Type,products,Amount,Total_Amount,Total_Purchases,Feedback,Ratings,Date,Year,Month,Time,product_description,quality_score,weighted_score,feedback_count,is_new,Excellent,Good,Average,Bad,Excellent_pct,Good_pct,Average_pct,Bad_pct,enhanced_description
32657.0,21.0,Female,Medium,Regular,Grocery,Pepsi,Soft Drink,Cola,417.7669426,835.5338852,2.0,Excellent,4.0,11/1/2023,2023.0,November,18:11:14,Cola. Brand: Pepsi. Type: Soft Drink. Category: Grocery. Price: 417.77,1.0,0.1762914343888821,1,True,1,0,0,0,1.0,0.0,0.0,0.0,"Product: Cola. Brand: Pepsi. Type: Soft Drink. Category: Grocery. Price: 417.77. Customer feedback: 1 Excellent, 0 Good, 0 Average, 0 Bad reviews. Overall quality score: 1.00/1.0. Category: Grocery. Price: 417.77"
51183.0,21.0,Male,Medium,Regular,Grocery,Pepsi,Water,Artesian water,91.37795963,822.4016366,9.0,Bad,1.0,8/3/2023,2023.0,August,5:02:53,Artesian water. Brand: Pepsi. Type: Water. Category: Grocery. Price: 91.38,0.25,0.04407285859722052,1,True,0,0,0,1,0.0,0.0,0.0,1.0,"Product: Artesian water. Brand: Pepsi. Type: Water. Category: Grocery. Price: 91.38. Customer feedback: 0 Excellent, 0 Good, 0 Average, 1 Bad reviews. Overall quality score: 0.25/1.0. Category: Grocery. Price: 91.38"
24636.0,21.0,Male,Medium,Regular,Clothing,Zara,Dress,Sheath dress,258.8106787,2070.48543,8.0,Good,4.0,6/8/2023,2023.0,June,21:55:30,Sheath dress. Brand: Zara. Type: Dress. Category: Clothing. Price: 258.81,0.75,0.13221857579166157,1,True,0,1,0,0,0.0,1.0,0.0,0.0,"Product: Sheath dress. Brand: Zara. Type: Dress. Category: Clothing. Price: 258.81. Customer feedback: 0 Excellent, 1 Good, 0 Average, 0 Bad reviews. Overall quality score: 0.75/1.0. Category: Clothing. Price: 258.81"
95339.0,21.0,Female,Medium,Regular,Clothing,Adidas,T-shirt,Raglan tee,448.1599448,448.1599448,1.0,Average,2.0,5/3/2023,2023.0,May,11:58:47,Raglan tee. Brand: Adidas. Type: T-shirt. Category: Clothing. Price: 448.16,0.5,0.08814571719444105,1,True,0,0,1,0,0.0,0.0,1.0,0.0,"Product: Raglan tee. Brand: Adidas. Type: T-shirt. Category: Clothing. Price: 448.16. Customer feedback: 0 Excellent, 0 Good, 1 Average, 0 Bad reviews. Overall quality score: 0.50/1.0. Category: Clothing. Price: 448.16"
17899.0,21.0,Male,Medium,Regular,Grocery,Pepsi,Water,Spring water,212.9168048,1490.417634,7.0,Excellent,5.0,6/29/2023,2023.0,June,4:39:05,Spring water. Brand: Pepsi. Type: Water. Category: Grocery. Price: 212.92,1.0,0.1762914343888821,1,True,1,0,0,0,1.0,0.0,0.0,0.0,"Product: Spring water. Brand: Pepsi. Type: Water. Category: Grocery. Price: 212.92. Customer feedback: 1 Excellent, 0 Good, 0 Average, 0 Bad reviews. Overall quality score: 1.00/1.0. Category: Grocery. Price: 212.92"
57988.0,21.0,Female,Medium,Regular,Clothing,Adidas,Jacket,Parka,341.6881361,1366.752544,4.0,Excellent,4.0,12/3/2023,2023.0,December,19:23:06,Parka. Brand: Adidas. Type: Jacket. Category: Clothing. Price: 341.69,1.0,0.1762914343888821,1,True,1,0,0,0,1.0,0.0,0.0,0.0,"Product: Parka. Brand: Adidas. Type: Jacket. Category: Clothing. Price: 341.69. Customer feedback: 1 Excellent, 0 Good, 0 Average, 0 Bad reviews. Overall quality score: 1.00/1.0. Category: Clothing. Price: 341.69"
53715.0,21.0,Male,Medium,Regular,Clothing,Nike,Shoes,Slippers,474.250628,1422.751884,3.0,Average,2.0,12/20/2023,2023.0,December,17:29:45,Slippers. Brand: Nike. Type: Shoes. Category: Clothing. Price: 474.25,0.5,0.08814571719444105,1,True,0,0,1,0,0.0,0.0,1.0,0.0,"Product: Slippers. Brand: Nike. Type: Shoes. Category: Clothing. Price: 474.25. Customer feedback: 0 Excellent, 0 Good, 1 Average, 0 Bad reviews. Overall quality score: 0.50/1.0. Category: Clothing. Price: 474.25"
23743.0,21.0,Male,Medium,Regular,Grocery,Nestle,Coffee,Affogato,73.25951457,219.7785437,3.0,Average,2.0,10/6/2023,2023.0,October,8:57:01,Affogato. Brand: Nestle. Type: Coffee. Category: Grocery. Price: 73.26,0.5,0.08814571719444105,1,True,0,0,1,0,0.0,0.0,1.0,0.0,"Product: Affogato. Brand: Nestle. Type: Coffee. Category: Grocery. Price: 73.26. Customer feedback: 0 Excellent, 0 Good, 1 Average, 0 Bad reviews. Overall quality score: 0.50/1.0. Category: Grocery. Price: 73.26"
99982.0,21.0,Male,Medium,Regular,Grocery,Pepsi,Water,Bottled water,56.15701976,393.0991383,7.0,Average,2.0,5/29/2023,2023.0,May,15:58:08,Bottled water. Brand: Pepsi. Type: Water. Category: Grocery. Price: 56.16,0.5,0.08814571719444105,1,True,0,0,1,0,0.0,0.0,1.0,0.0,"Product: Bottled water. Brand: Pepsi. Type: Water. Category: Grocery. Price: 56.16. Customer feedback: 0 Excellent, 0 Good, 1 Average, 0 Bad reviews. Overall quality score: 0.50/1.0. Category: Grocery. Price: 56.16"
90303.0,21.0,Female,Medium,Regular,Home Decor,Bed Bath & Beyond,Bathroom,Mirror,223.2313454,669.6940362,3.0,Average,2.0,3/2/2023,2023.0,March,13:12:33,Mirror. Brand: Bed Bath & Beyond. Type: Bathroom. Category: Home Decor. Price: 223.23,0.5,0.08814571719444105,1,True,0,0,1,0,0.0,0.0,1.0,0.0,"Product: Mirror. Brand: Bed Bath & Beyond. Type: Bathroom. Category: Home Decor. Price: 223.23. Customer feedback: 0 Excellent, 0 Good, 1 Average, 0 Bad reviews. Overall quality score: 0.50/1.0. Category: Home Decor. Price: 223.23"
47923.0,21.0,Male,Medium,Regular,Clothing,Zara,Dress,Sundress,143.9099294,1151.279435,8.0,Average,2.0,6/5/2023,2023.0,June,18:30:31,Sundress. Brand: Zara. Type: Dress. Category: Clothing. Price: 143.91,0.5,0.08814571719444105,1,True,0,0,1,0,0.0,0.0,1.0,0.0,"Product: Sundress. Brand: Zara. Type: Dress. Category: Clothing. Price: 143.91. Customer feedback: 0 Excellent, 0 Good, 1 Average, 0 Bad reviews. Overall quality score: 0.50/1.0. Category: Clothing. Price: 143.91"
65985.0,21.0,Male,Medium,Regular,Grocery,Coca-Cola,Water,Bottled water,159.7471581,638.9886322,4.0,Average,2.0,5/18/2023,2023.0,May,18:43:58,Bottled water. Brand: Coca-Cola. Type: Water. Category: Grocery. Price: 159.75,0.5,0.08814571719444105,1,True,0,0,1,0,0.0,0.0,1.0,0.0,"Product: Bottled water. Brand: Coca-Cola. Type: Water. Category: Grocery. Price: 159.75. Customer feedback: 0 Excellent, 0 Good, 1 Average, 0 Bad reviews. Overall quality score: 0.50/1.0. Category: Grocery. Price: 159.75"
72449.0,21.0,Male,Medium,Regular,Grocery,Coca-Cola,Soft Drink,Fruit punch,264.1976219,1056.790488,4.0,Excellent,4.0,4/15/2023,2023.0,April,5:37:49,Fruit punch. Brand: Coca-Cola. Type: Soft Drink. Category: Grocery. Price: 264.2,1.0,0.1762914343888821,1,True,1,0,0,0,1.0,0.0,0.0,0.0,"Product: Fruit punch. Brand: Coca-Cola. Type: Soft Drink. Category: Grocery. Price: 264.2. Customer feedback: 1 Excellent, 0 Good, 0 Average, 0 Bad reviews. Overall quality score: 1.00/1.0. Category: Grocery. Price: 264.20"
79191.0,21.0,Male,Medium,Regular,Clothing,Zara,Dress,Fit and flare dress,445.3255001,890.6510002,2.0,Good,4.0,3/9/2023,2023.0,March,15:52:42,Fit and flare dress. Brand: Zara. Type: Dress. Category: Clothing. Price: 445.33,0.75,0.13221857579166157,1,True,0,1,0,0,0.0,1.0,0.0,0.0,"Product: Fit and flare dress. Brand: Zara. Type: Dress. Category: Clothing. Price: 445.33. Customer feedback: 0 Excellent, 1 Good, 0 Average, 0 Bad reviews. Overall quality score: 0.75/1.0. Category: Clothing. Price: 445.33"
60591.0,21.0,Male,Medium,Regular,Grocery,Coca-Cola,Water,Artesian water,126.1201953,378.3605859,3.0,Bad,1.0,4/3/2023,2023.0,April,5:08:42,Artesian water. Brand: Coca-Cola. Type: Water. Category: Grocery. Price: 126.12,0.25,0.04407285859722052,1,True,0,0,0,1,0.0,0.0,0.0,1.0,"Product: Artesian water. Brand: Coca-Cola. Type: Water. Category: Grocery. Price: 126.12. Customer feedback: 0 Excellent, 0 Good, 0 Average, 1 Bad reviews. Overall quality score: 0.25/1.0. Category: Grocery. Price: 126.12"
46933.0,21.0,Male,Medium,Regular,Home Decor,IKEA,Furniture,Bed,246.8094762,2468.094762,10.0,Good,3.0,5/5/2023,2023.0,May,16:47:38,Bed. Brand: IKEA. Type: Furniture. Category: Home Decor. Price: 246.81,0.75,0.13221857579166157,1,True,0,1,0,0,0.0,1.0,0.0,0.0,"Product: Bed. Brand: IKEA. Type: Furniture. Category: Home Decor. Price: 246.81. Customer feedback: 0 Excellent, 1 Good, 0 Average, 0 Bad reviews. Overall quality score: 0.75/1.0. Category: Home Decor. Price: 246.81"
41394.0,21.0,Male,Medium,Regular,Books,Penguin Books,Non-Fiction,History,422.1943925,2955.360747,7.0,Good,4.0,1/29/2024,2024.0,January,21:15:51,History. Brand: Penguin Books. Type: Non-Fiction. Category: Books. Price: 422.19,0.75,0.13221857579166157,1,True,0,1,0,0,0.0,1.0,0.0,0.0,"Product: History. Brand: Penguin Books. Type: Non-Fiction. Category: Books. Price: 422.19. Customer feedback: 0 Excellent, 1 Good, 0 Average, 0 Bad reviews. Overall quality score: 0.75/1.0. Category: Books. Price: 422.19"
75016.0,21.0,Male,Medium,Regular,Grocery,Nestle,Chocolate,Milk chocolate,352.0868604,352.0868604,1.0,Bad,1.0,3/21/2023,2023.0,March,20:38:22,Milk chocolate. Brand: Nestle. Type: Chocolate. Category: Grocery. Price: 352.09,0.25,0.04407285859722052,1,True,0,0,0,1,0.0,0.0,0.0,1.0,"Product: Milk chocolate. Brand: Nestle. Type: Chocolate. Category: Grocery. Price: 352.09. Customer feedback: 0 Excellent, 0 Good, 0 Average, 1 Bad reviews. Overall quality score: 0.25/1.0. Category: Grocery. Price: 352.09"
30321.0,21.0,Male,Medium,Regular,Books,Penguin Books,Non-Fiction,Psychology,199.6201079,798.4804314,4.0,Bad,1.0,2/3/2024,2024.0,February,21:37:55,Psychology. Brand: Penguin Books. Type: Non-Fiction. Category: Books. Price: 199.62,0.25,0.04407285859722052,1,True,0,0,0,1,0.0,0.0,0.0,1.0,"Product: Psychology. Brand: Penguin Books. Type: Non-Fiction. Category: Books. Price: 199.62. Customer feedback: 0 Excellent, 0 Good, 0 Average, 1 Bad reviews. Overall quality score: 0.25/1.0. Category: Books. Price: 199.62"
50304.0,21.0,Male,Medium,Regular,Grocery,Nestle,Chocolate,Chocolate fondue,119.0904198,952.7233587,8.0,Good,3.0,5/14/2023,2023.0,May,20:55:02,Chocolate fondue. Brand: Nestle. Type: Chocolate. Category: Grocery. Price: 119.09,0.75,0.13221857579166157,1,True,0,1,0,0,0.0,1.0,0.0,0.0,"Product: Chocolate fondue. Brand: Nestle. Type: Chocolate. Category: Grocery. Price: 119.09. Customer feedback: 0 Excellent, 1 Good, 0 Average, 0 Bad reviews. Overall quality score: 0.75/1.0. Category: Grocery. Price: 119.09"
14370.0,21.0,Male,Medium,Regular,Home Decor,Home Depot,Decorations,Sculptures,73.2596785,732.596785,10.0,Excellent,4.0,8/30/2023,2023.0,August,15:22:47,Sculptures. Brand: Home Depot. Type: Decorations. Category: Home Decor. Price: 73.26,1.0,0.1762914343888821,1,True,1,0,0,0,1.0,0.0,0.0,0.0,"Product: Sculptures. Brand: Home Depot. Type: Decorations. Category: Home Decor. Price: 73.26. Customer feedback: 1 Excellent, 0 Good, 0 Average, 0 Bad reviews. Overall quality score: 1.00/1.0. Category: Home Decor. Price: 73.26"
26642.0,21.0,Male,Medium,Regular,Books,HarperCollins,Thriller,Political thriller,157.6083067,1418.47476,9.0,Bad,1.0,4/25/2023,2023.0,April,9:55:28,Political thriller. Brand: HarperCollins. Type: Thriller. Category: Books. Price: 157.61,0.25,0.04407285859722052,1,True,0,0,0,1,0.0,0.0,0.0,1.0,"Product: Political thriller. Brand: HarperCollins. Type: Thriller. Category: Books. Price: 157.61. Customer feedback: 0 Excellent, 0 Good, 0 Average, 1 Bad reviews. Overall quality score: 0.25/1.0. Category: Books. Price: 157.61"
77299.0,21.0,Male,Medium,Regular,Home Decor,Home Depot,Furniture,Bookshelf,307.527985,2767.751865,9.0,Good,3.0,2/21/2024,2024.0,February,19:28:36,Bookshelf. Brand: Home Depot. Type: Furniture. Category: Home Decor. Price: 307.53,0.75,0.13221857579166157,1,True,0,1,0,0,0.0,1.0,0.0,0.0,"Product: Bookshelf. Brand: Home Depot. Type: Furniture. Category: Home Decor. Price: 307.53. Customer feedback: 0 Excellent, 1 Good, 0 Average, 0 Bad reviews. Overall quality score: 0.75/1.0. Category: Home Decor. Price: 307.53"
46798.0,21.0,Female,Medium,Regular,Electronics,Apple,Tablet,Microsoft Surface,148.8369763,1041.858834,7.0,Good,3.0,10/30/2023,2023.0,October,10:36:15,Microsoft Surface. Brand: Apple. Type: Tablet. Category: Electronics. Price: 148.84,0.75,0.13221857579166157,1,True,0,1,0,0,0.0,1.0,0.0,0.0,"Product: Microsoft Surface. Brand: Apple. Type: Tablet. Category: Electronics. Price: 148.84. Customer feedback: 0 Excellent, 1 Good, 0 Average, 0 Bad reviews. Overall quality score: 0.75/1.0. Category: Electronics. Price: 148.84"
80083.0,21.0,Male,Medium,Regular,Grocery,Nestle,Chocolate,Chocolate-covered nuts,50.16016027,401.2812822,8.0,Average,2.0,8/15/2023,2023.0,August,0:12:39,Chocolate-covered nuts. Brand: Nestle. Type: Chocolate. Category: Grocery. Price: 50.16,0.5,0.08814571719444105,1,True,0,0,1,0,0.0,0.0,1.0,0.0,"Product: Chocolate-covered nuts. Brand: Nestle. Type: Chocolate. Category: Grocery. Price: 50.16. Customer feedback: 0 Excellent, 0 Good, 1 Average, 0 Bad reviews. Overall quality score: 0.50/1.0. Category: Grocery. Price: 50.16"
52248.0,21.0,Female,Medium,Regular,Home Decor,Bed Bath & Beyond,Bathroom,Shower,282.866804,2828.66804,10.0,Average,2.0,3/10/2023,2023.0,March,5:32:27,Shower. Brand: Bed Bath & Beyond. Type: Bathroom. Category: Home Decor. Price: 282.87,0.5,0.08814571719444105,1,True,0,0,1,0,0.0,0.0,1.0,0.0,"Product: Shower. Brand: Bed Bath & Beyond. Type: Bathroom. Category: Home Decor. Price: 282.87. Customer feedback: 0 Excellent, 0 Good, 1 Average, 0 Bad reviews. Overall quality score: 0.50/1.0. Category: Home Decor. Price: 282.87"
22890.0,21.0,Female,Medium,Regular,Grocery,Pepsi,Soft Drink,Cream soda,111.5979871,669.5879227,6.0,Excellent,4.0,4/17/2023,2023.0,April,5:31:33,Cream soda. Brand: Pepsi. Type: Soft Drink. Category: Grocery. Price: 111.6,1.0,0.1762914343888821,1,True,1,0,0,0,1.0,0.0,0.0,0.0,"Product: Cream soda. Brand: Pepsi. Type: Soft Drink. Category: Grocery. Price: 111.6. Customer feedback: 1 Excellent, 0 Good, 0 Average, 0 Bad reviews. Overall quality score: 1.00/1.0. Category: Grocery. Price: 111.60"
89239.0,21.0,Female,Medium,Regular,Electronics,Samsung,Television,QLED TV,71.55851842,286.2340737,4.0,Excellent,4.0,1/30/2024,2024.0,January,7:50:32,QLED TV. Brand: Samsung. Type: Television. Category: Electronics. Price: 71.56,1.0,0.1762914343888821,1,True,1,0,0,0,1.0,0.0,0.0,0.0,"Product: QLED TV. Brand: Samsung. Type: Television. Category: Electronics. Price: 71.56. Customer feedback: 1 Excellent, 0 Good, 0 Average, 0 Bad reviews. Overall quality score: 1.00/1.0. Category: Electronics. Price: 71.56"
81564.0,21.0,Male,Medium,Regular,Electronics,Sony,Headphones,Bluetooth headphones,485.0688417,1455.206525,3.0,Average,2.0,5/5/2023,2023.0,May,8:16:34,Bluetooth headphones. Brand: Sony. Type: Headphones. Category: Electronics. Price: 485.07,0.5,0.08814571719444105,1,True,0,0,1,0,0.0,0.0,1.0,0.0,"Product: Bluetooth headphones. Brand: Sony. Type: Headphones. Category: Electronics. Price: 485.07. Customer feedback: 0 Excellent, 0 Good, 1 Average, 0 Bad reviews. Overall quality score: 0.50/1.0. Category: Electronics. Price: 485.07"
33356.0,21.0,Male,Medium,Regular,Grocery,Pepsi,Soft Drink,Cola,276.9404252,830.8212756,3.0,Good,3.0,3/27/2023,2023.0,March,13:33:01,Cola. Brand: Pepsi. Type: Soft Drink. Category: Grocery. Price: 276.94,0.75,0.13221857579166157,1,True,0,1,0,0,0.0,1.0,0.0,0.0,"Product: Cola. Brand: Pepsi. Type: Soft Drink. Category: Grocery. Price: 276.94. Customer feedback: 0 Excellent, 1 Good, 0 Average, 0 Bad reviews. Overall quality score: 0.75/1.0. Category: Grocery. Price: 276.94"
22601.0,21.0,Male,Medium,Regular,Books,HarperCollins,Non-Fiction,Psychology,286.6043163,2292.834531,8.0,Bad,1.0,10/20/2023,2023.0,October,5:31:04,Psychology. Brand: HarperCollins. Type: Non-Fiction. Category: Books. Price: 286.6,0.25,0.04407285859722052,1,True,0,0,0,1,0.0,0.0,0.0,1.0,"Product: Psychology. Brand: HarperCollins. Type: Non-Fiction. Category: Books. Price: 286.6. Customer feedback: 0 Excellent, 0 Good, 0 Average, 1 Bad reviews. Overall quality score: 0.25/1.0. Category: Books. Price: 286.60"
51535.0,21.0,Male,Medium,Regular,Electronics,Sony,Television,QLED TV,187.8308216,1314.815751,7.0,Bad,1.0,8/24/2023,2023.0,August,22:55:52,QLED TV. Brand: Sony. Type: Television. Category: Electronics. Price: 187.83,0.25,0.04407285859722052,1,True,0,0,0,1,0.0,0.0,0.0,1.0,"Product: QLED TV. Brand: Sony. Type: Television. Category: Electronics. Price: 187.83. Customer feedback: 0 Excellent, 0 Good, 0 Average, 1 Bad reviews. Overall quality score: 0.25/1.0. Category: Electronics. Price: 187.83"
22648.0,21.0,Male,Medium,Regular,Clothing,Adidas,Jacket,Bomber jacket,54.27122364,108.5424473,2.0,Good,4.0,1/27/2024,2024.0,January,18:24:48,Bomber jacket. Brand: Adidas. Type: Jacket. Category: Clothing. Price: 54.27,0.75,0.13221857579166157,1,True,0,1,0,0,0.0,1.0,0.0,0.0,"Product: Bomber jacket. Brand: Adidas. Type: Jacket. Category: Clothing. Price: 54.27. Customer feedback: 0 Excellent, 1 Good, 0 Average, 0 Bad reviews. Overall quality score: 0.75/1.0. Category: Clothing. Price: 54.27"
53281.0,21.0,Female,Medium,Regular,Clothing,Nike,Shorts,Board shorts,483.2470575,3382.729403,7.0,Good,4.0,11/11/2023,2023.0,November,1:52:36,Board shorts. Brand: Nike. Type: Shorts. Category: Clothing. Price: 483.25,0.75,0.13221857579166157,1,True,0,1,0,0,0.0,1.0,0.0,0.0,"Product: Board shorts. Brand: Nike. Type: Shorts. Category: Clothing. Price: 483.25. Customer feedback: 0 Excellent, 1 Good, 0 Average, 0 Bad reviews. Overall quality score: 0.75/1.0. Category: Clothing. Price: 483.25"
92182.0,21.0,Male,Medium,Regular,Home Decor,IKEA,Decorations,Sculptures,265.4002855,796.2008564,3.0,Average,2.0,4/2/2023,2023.0,April,14:38:32,Sculptures. Brand: IKEA. Type: Decorations. Category: Home Decor. Price: 265.4,0.5,0.08814571719444105,1,True,0,0,1,0,0.0,0.0,1.0,0.0,"Product: Sculptures. Brand: IKEA. Type: Decorations. Category: Home Decor. Price: 265.4. Customer feedback: 0 Excellent, 0 Good, 1 Average, 0 Bad reviews. Overall quality score: 0.50/1.0. Category: Home Decor. Price: 265.40"
57338.0,21.0,Male,Medium,Regular,Home Decor,IKEA,Lighting,Under cabinet lighting,273.4349092,820.3047275,3.0,Excellent,5.0,12/4/2023,2023.0,December,19:11:20,Under cabinet lighting. Brand: IKEA. Type: Lighting. Category: Home Decor. Price: 273.43,1.0,0.1762914343888821,1,True,1,0,0,0,1.0,0.0,0.0,0.0,"Product: Under cabinet lighting. Brand: IKEA. Type: Lighting. Category: Home Decor. Price: 273.43. Customer feedback: 1 Excellent, 0 Good, 0 Average, 0 Bad reviews. Overall quality score: 1.00/1.0. Category: Home Decor. Price: 273.43"
33418.0,21.0,Female,Medium,Regular,Grocery,Coca-Cola,Water,Spring water,281.8809035,2818.809035,10.0,Average,2.0,9/28/2023,2023.0,September,8:43:42,Spring water. Brand: Coca-Cola. Type: Water. Category: Grocery. Price: 281.88,0.5,0.08814571719444105,1,True,0,0,1,0,0.0,0.0,1.0,0.0,"Product: Spring water. Brand: Coca-Cola. Type: Water. Category: Grocery. Price: 281.88. Customer feedback: 0 Excellent, 0 Good, 1 Average, 0 Bad reviews. Overall quality score: 0.50/1.0. Category: Grocery. Price: 281.88"
69640.0,21.0,Male,Medium,Regular,Home Decor,Home Depot,Furniture,Bed,306.72372,1533.6186,5.0,Good,3.0,12/6/2023,2023.0,December,19:13:36,Bed. Brand: Home Depot. Type: Furniture. Category: Home Decor. Price: 306.72,0.75,0.13221857579166157,1,True,0,1,0,0,0.0,1.0,0.0,0.0,"Product: Bed. Brand: Home Depot. Type: Furniture. Category: Home Decor. Price: 306.72. Customer feedback: 0 Excellent, 1 Good, 0 Average, 0 Bad reviews. Overall quality score: 0.75/1.0. Category: Home Decor. Price: 306.72"
31943.0,21.0,Male,Medium,Regular,Electronics,Sony,Headphones,Bluetooth headphones,350.5259484,2103.155691,6.0,Excellent,5.0,6/4/2023,2023.0,June,19:15:56,Bluetooth headphones. Brand: Sony. Type: Headphones. Category: Electronics. Price: 350.53,1.0,0.1762914343888821,1,True,1,0,0,0,1.0,0.0,0.0,0.0,"Product: Bluetooth headphones. Brand: Sony. Type: Headphones. Category: Electronics. Price: 350.53. Customer feedback: 1 Excellent, 0 Good, 0 Average, 0 Bad reviews. Overall quality score: 1.00/1.0. Category: Electronics. Price: 350.53"
92068.0,21.0,Female,Medium,Regular,Home Decor,Bed Bath & Beyond,Bedding,Mattress topper,176.6770892,706.7083568,4.0,Bad,1.0,5/17/2023,2023.0,May,17:24:58,Mattress topper. Brand: Bed Bath & Beyond. Type: Bedding. Category: Home Decor. Price: 176.68,0.25,0.04407285859722052,1,True,0,0,0,1,0.0,0.0,0.0,1.0,"Product: Mattress topper. Brand: Bed Bath & Beyond. Type: Bedding. Category: Home Decor. Price: 176.68. Customer feedback: 0 Excellent, 0 Good, 0 Average, 1 Bad reviews. Overall quality score: 0.25/1.0. Category: Home Decor. Price: 176.68"
73592.0,21.0,Female,Medium,Regular,Grocery,Coca-Cola,Soft Drink,Iced tea,329.5033996,2306.523797,7.0,Bad,1.0,7/2/2023,2023.0,July,1:34:11,Iced tea. Brand: Coca-Cola. Type: Soft Drink. Category: Grocery. Price: 329.5,0.25,0.04407285859722052,1,True,0,0,0,1,0.0,0.0,0.0,1.0,"Product: Iced tea. Brand: Coca-Cola. Type: Soft Drink. Category: Grocery. Price: 329.5. Customer feedback: 0 Excellent, 0 Good, 0 Average, 1 Bad reviews. Overall quality score: 0.25/1.0. Category: Grocery. Price: 329.50"
49070.0,21.0,Female,Medium,Regular,Electronics,Apple,Laptop,Samsung Notebook,482.9427368,4346.484631,9.0,Average,2.0,1/7/2024,2024.0,January,5:49:25,Samsung Notebook. Brand: Apple. Type: Laptop. Category: Electronics. Price: 482.94,0.5,0.08814571719444105,1,True,0,0,1,0,0.0,0.0,1.0,0.0,"Product: Samsung Notebook. Brand: Apple. Type: Laptop. Category: Electronics. Price: 482.94. Customer feedback: 0 Excellent, 0 Good, 1 Average, 0 Bad reviews. Overall quality score: 0.50/1.0. Category: Electronics. Price: 482.94"
10693.0,21.0,Male,Medium,Regular,Home Decor,Bed Bath & Beyond,Bathroom,Sink,320.4869076,3204.869076,10.0,Excellent,4.0,2/29/2024,2024.0,February,20:38:33,Sink. Brand: Bed Bath & Beyond. Type: Bathroom. Category: Home Decor. Price: 320.49,1.0,0.1762914343888821,1,True,1,0,0,0,1.0,0.0,0.0,0.0,"Product: Sink. Brand: Bed Bath & Beyond. Type: Bathroom. Category: Home Decor. Price: 320.49. Customer feedback: 1 Excellent, 0 Good, 0 Average, 0 Bad reviews. Overall quality score: 1.00/1.0. Category: Home Decor. Price: 320.49"
19086.0,21.0,Female,Medium,Regular,Home Decor,Bed Bath & Beyond,Kitchen,Stove,164.4058623,822.0293113,5.0,Good,3.0,11/21/2023,2023.0,November,17:25:41,Stove. Brand: Bed Bath & Beyond. Type: Kitchen. Category: Home Decor. Price: 164.41,0.75,0.13221857579166157,1,True,0,1,0,0,0.0,1.0,0.0,0.0,"Product: Stove. Brand: Bed Bath & Beyond. Type: Kitchen. Category: Home Decor. Price: 164.41. Customer feedback: 0 Excellent, 1 Good, 0 Average, 0 Bad reviews. Overall quality score: 0.75/1.0. Category: Home Decor. Price: 164.41"
62979.0,21.0,Male,Medium,Regular,Electronics,Samsung,Smartphone,Sony Xperia,88.0358196,88.0358196,1.0,Good,4.0,6/24/2023,2023.0,June,8:30:19,Sony Xperia. Brand: Samsung. Type: Smartphone. Category: Electronics. Price: 88.04,0.75,0.13221857579166157,1,True,0,1,0,0,0.0,1.0,0.0,0.0,"Product: Sony Xperia. Brand: Samsung. Type: Smartphone. Category: Electronics. Price: 88.04. Customer feedback: 0 Excellent, 1 Good, 0 Average, 0 Bad reviews. Overall quality score: 0.75/1.0. Category: Electronics. Price: 88.04"
44208.0,21.0,Female,Medium,Regular,Grocery,Nestle,Coffee,Cappuccino,34.75488981,243.2842287,7.0,Bad,1.0,9/13/2023,2023.0,September,2:15:02,Cappuccino. Brand: Nestle. Type: Coffee. Category: Grocery. Price: 34.75,0.25,0.04407285859722052,1,True,0,0,0,1,0.0,0.0,0.0,1.0,"Product: Cappuccino. Brand: Nestle. Type: Coffee. Category: Grocery. Price: 34.75. Customer feedback: 0 Excellent, 0 Good, 0 Average, 1 Bad reviews. Overall quality score: 0.25/1.0. Category: Grocery. Price: 34.75"
84245.0,21.0,Male,Medium,Regular,Grocery,Nestle,Coffee,Americano,426.953871,426.953871,1.0,Excellent,4.0,11/26/2023,2023.0,November,21:58:27,Americano. Brand: Nestle. Type: Coffee. Category: Grocery. Price: 426.95,1.0,0.1762914343888821,1,True,1,0,0,0,1.0,0.0,0.0,0.0,"Product: Americano. Brand: Nestle. Type: Coffee. Category: Grocery. Price: 426.95. Customer feedback: 1 Excellent, 0 Good, 0 Average, 0 Bad reviews. Overall quality score: 1.00/1.0. Category: Grocery. Price: 426.95"
68566.0,21.0,Female,Medium,Regular,Grocery,Nestle,Chocolate,Chocolate fondue,36.72963555,73.45927111,2.0,Bad,1.0,2/15/2024,2024.0,February,11:21:25,Chocolate fondue. Brand: Nestle. Type: Chocolate. Category: Grocery. Price: 36.73,0.25,0.04407285859722052,1,True,0,0,0,1,0.0,0.0,0.0,1.0,"Product: Chocolate fondue. Brand: Nestle. Type: Chocolate. Category: Grocery. Price: 36.73. Customer feedback: 0 Excellent, 0 Good, 0 Average, 1 Bad reviews. Overall quality score: 0.25/1.0. Category: Grocery. Price: 36.73"
